houseId;address
125948;Нагайбакский р-н Арсинский Мира 83
596603;Нагайбакский р-н Арсинский Набережная 1/1
126057;Нагайбакский р-н Арсинский Набережная 85
126122;Нагайбакский р-н Арсинский Новая 9
551275;Нагайбакский р-н Астафьевский Мира 10
551272;Нагайбакский р-н Астафьевский Мира 2
551288;Нагайбакский р-н Астафьевский Мира 33
551203;Нагайбакский р-н Астафьевский Труда 16
595519;Нагайбакский р-н Балканы Ленина 25/1
595524;Нагайбакский р-н Балканы Луговая 36
134931;Нагайбакский р-н Балканы Мира 7
135063;Нагайбакский р-н Балканы Школьная 22
33042;Нагайбакский р-н Гумбейский Луговая 18
33024;Нагайбакский р-н Гумбейский Луговая 22
33094;Нагайбакский р-н Гумбейский Профсоюзная 3
33140;Нагайбакский р-н Гумбейский Строителей 11
33165;Нагайбакский р-н Гумбейский Школьная 18
362303;Нагайбакский р-н Знаменка 50 лет Победы 2
144330;Нагайбакский р-н Кассельский Красноармейская 14
144307;Нагайбакский р-н Кассельский Красноармейская 52
144416;Нагайбакский р-н Кассельский Молодежная 8
551334;Нагайбакский р-н Кассельский Нагайбакский птицеводческий комплекс 1
144469;Нагайбакский р-н Кассельский Садовая 2
716372;Нагайбакский р-н Крупское Степная 5/2
362890;Нагайбакский р-н Куликовский 40 лет Октября 1
595606;Нагайбакский р-н Курганный Молодежная 1
595599;Нагайбакский р-н Курганный Молодежная 13
595608;Нагайбакский р-н Курганный Молодежная 7
595597;Нагайбакский р-н Курганный Молодежная 9
595568;Нагайбакский р-н Курганный Победы 20
595681;Нагайбакский р-н Курганный Северная 3
595643;Нагайбакский р-н Курганный Советская 10
595658;Нагайбакский р-н Курганный Советская 26
707138;Нагайбакский р-н Куропаткинский Российская 37/1
324187;Нагайбакский р-н Куропаткинский Труда 17
141992;Нагайбакский р-н Нагайбакский Кирпичная 10
142137;Нагайбакский р-н Нагайбакский Центральная 14
142120;Нагайбакский р-н Нагайбакский Центральная 28
142170;Нагайбакский р-н Нагайбакский Школьная 3
363052;Нагайбакский р-н Остроленский Байкина 17
363038;Нагайбакский р-н Остроленский Байкина 48
595176;Нагайбакский р-н Остроленский Береговая 16/2
128291;Нагайбакский р-н Остроленский Береговая 8/1
363197;Нагайбакский р-н Остроленский Васильева 93
17829;Нагайбакский р-н Остроленский Красноармейская 6/1
33228;Нагайбакский р-н Переселенческий Механизаторов 10
33263;Нагайбакский р-н Переселенческий Сиреневая 2
596991;Нагайбакский р-н Северный Лесная 12/1
556249;Нагайбакский р-н Слюда Строителей 22
563639;Нагайбакский р-н Фершампенуаз 4-ая .ул 6
362343;Нагайбакский р-н Фершампенуаз Бикимова 30
137355;Нагайбакский р-н Фершампенуаз Блюхера 31
592983;Нагайбакский р-н Фершампенуаз Блюхера 48/2
362386;Нагайбакский р-н Фершампенуаз Горная 2
362470;Нагайбакский р-н Фершампенуаз Карла Маркса 76
363787;Нагайбакский р-н Фершампенуаз Карла Маркса 87
362479;Нагайбакский р-н Фершампенуаз Карла Маркса 92
364078;Нагайбакский р-н Фершампенуаз Комсомольская 49
362427;Нагайбакский р-н Фершампенуаз Ленина 103
363803;Нагайбакский р-н Фершампенуаз Механизаторов 21
362501;Нагайбакский р-н Фершампенуаз Механизаторов 43
362540;Нагайбакский р-н Фершампенуаз Октябрьский пер 15
280832;Нагайбакский р-н Фершампенуаз Октябрьский пер 2
362562;Нагайбакский р-н Фершампенуаз Парковая 29
362568;Нагайбакский р-н Фершампенуаз Парковая 36/2
570341;Нагайбакский р-н Фершампенуаз Первомайский пер 16
362596;Нагайбакский р-н Фершампенуаз Речная 9
362626;Нагайбакский р-н Фершампенуаз Советская 56
128900;Нагайбакский р-н Фершампенуаз Советская 74
280659;Нагайбакский р-н Фершампенуаз Сумина 5
363995;Нагайбакский р-н Фершампенуаз Труда 54
15762;Нагайбакский р-н Южный рп Дозорная 1/Е
26103;Нагайбакский р-н Южный рп Островского 8
301044;Новокубанский р-н Мирской Садовая 1/2
18332;Озерск Метлино 8 Марта 32/А
365524;Озерск Метлино 8 Марта 41
19746;Озерск Метлино 8 Марта 42
137325;Озерск Метлино 8 Марта 6/Д
137324;Озерск Метлино 8 Марта 8/Г
365553;Озерск Метлино Береговая 118/7
365554;Озерск Метлино Береговая 118/8
128983;Озерск Метлино Береговая 38
19773;Озерск Метлино Береговая 96
19774;Озерск Метлино Береговая 98
23371;Озерск Метлино Дальняя 9
550895;Озерск Метлино Заозерная 12/1
13364;Озерск Метлино Курганская 45
545417;Озерск Метлино Курганская 55/А
714156;Озерск Метлино Лесная 2
23373;Озерск Метлино Лесная 23
23360;Озерск Метлино Мира 16
593078;Озерск Метлино Полевая 7
136459;Озерск Метлино Радужная 11
552891;Озерск Метлино Радужная 13
17156;Озерск Метлино Радужная 15
593278;Озерск Метлино Садовая 178
365504;Озерск Метлино СНТ Околица тер Спортивная 109
18305;Озерск Метлино СНТ Тропик тер 25/А
9084;Озерск Метлино СНТ Тропик тер 27
18266;Озерск Метлино Участок 1
714325;Озерск Метлино Федорова 18
593538;Озерск Метлино Федорова 65
17160;Озерск Метлино Центральная 95
365744;Озерск Метлино Челябинская 23
127336;Озерск Метлино Челябинская 39
19918;Озерск Метлино Челябинская 52
327502;Озерск Метлино Челябинская 60
706327;Озерск Метлино Шолохова 29/1
367775;Озерск Озерское ш 17/1
716859;Северский р-н Азовская 44.802487, 38.632021 1
583129;Северский р-н Азовская 8 марта 25/А
98109;Северский р-н Азовская Гоголя 11
714070;Северский р-н Азовская Гоголя 41/Б
128756;Северский р-н Азовская Горная 26/2
592442;Северский р-н Азовская Казачья 1/Б
712373;Северский р-н Азовская Казачья 57/А
430121;Северский р-н Азовская Казачья 71/А
15826;Северский р-н Азовская Камчатка СНТ 19
98403;Северский р-н Азовская Ленина 65
592751;Северский р-н Азовская Лесная 63
592755;Северский р-н Азовская Лесная 65
593938;Северский р-н Азовская Матросова 160
706246;Северский р-н Азовская Набережная 45/А/1
98534;Северский р-н Азовская Набережная 56
98540;Северский р-н Азовская Набережная 64/1
98549;Северский р-н Азовская Набережная 8
98688;Северский р-н Азовская Октябрьская 230
98699;Северский р-н Азовская Октябрьская 25
716989;Северский р-н Азовская Октябрьская 334/А
98748;Северский р-н Азовская Октябрьская 62
593567;Северский р-н Азовская Плавневая 22/Г
593331;Северский р-н Азовская Плавневая 36
98958;Северский р-н Азовская Подгорная 39
712438;Северский р-н Азовская Речная 11/2
99062;Северский р-н Азовская Речная 49
160229;Северский р-н Азовская Речная 8/1/А
99070;Северский р-н Азовская Садовая 1
697593;Северский р-н Азовская Садовая 12/А
99077;Северский р-н Азовская Садовая 16
99081;Северский р-н Азовская Садовая 2
430152;Северский р-н Азовская Садовая 4/А
99116;Северский р-н Азовская Садовая 79
281197;Северский р-н Азовская СНТ Ясная поляна 6
129063;Северский р-н Азовская Солнечная 24
37601;Северский р-н Ананьевский х Центральная 9/А
595021;Северский р-н Афипский 50 лет Октября 104/2
447266;Северский р-н Афипский 50 лет Октября 26/3
139776;Северский р-н Афипский 50 лет Октября 46/3
579936;Северский р-н Афипский N 44.903388 E 38.843527. 1
592637;Северский р-н Афипский Авиатор снт Центральная 124
714250;Северский р-н Афипский Афипс-17 снт Ореховая 35
595818;Северский р-н Афипский Берег Афипса СНТ снт Абрикосовая 10
595815;Северский р-н Афипский Берег Афипса СНТ снт Железнодорожная 7/А
702928;Северский р-н Афипский Берег Афипса СНТ снт Заречная 1
716881;Северский р-н Афипский Берег Афипса СНТ снт Ореховая 30
595824;Северский р-н Афипский Берег Афипса СНТ снт Ореховая 40
101669;Северский р-н Афипский Благовещенская 12
707326;Северский р-н Афипский Дубрава снт 65
595754;Северский р-н Афипский Заречное снт 10
553617;Северский р-н Афипский Заречное снт 34
714212;Северский р-н Афипский Колхозная 119/1
587677;Северский р-н Афипский Листопад СНТ снт Западная 18
706290;Северский р-н Афипский Маяковского 4/А
716987;Северский р-н Афипский Набережная 34/1/А
598397;Северский р-н Афипский Нефтекачка х Шоссейная 8/2
430693;Северский р-н Афипский Нефтехимиков 14/А
446807;Северский р-н Афипский Октябрьская 47
430807;Северский р-н Афипский Октябрьская 87/А
763;Северский р-н Афипский Промзона тер 0
38082;Северский р-н Афипский Пушкина 134/а
447415;Северский р-н Афипский Свердлова 18
712462;Северский р-н Афипский Сельскохозяйственная ферма 1
716389;Северский р-н Афипский СНТ Луч снт 46
592476;Северский р-н Афипский СНТ Мелиоратор -1 Виноградная 10
587888;Северский р-н Афипский СНТ Нефтехимик снт 114
595144;Северский р-н Афипский СНТ Нефтехимик снт 1-я .ул 4
101300;Северский р-н Афипский СНТ Нефтехимик снт 284
594104;Северский р-н Афипский СНТ Нефтехимик снт 6-я .ул 261
716873;Северский р-н Афипский СНТ Нефтехимик снт Седьмая .ул 302/А
592603;Северский р-н Афипский СНТ Нефтехимик снт Четвёртая 165
717075;Северский р-н Афипский СНТ Нефтехимик снт Четвёртая 167
587873;Северский р-н Афипский СНТ Прогресс снт 107
707207;Северский р-н Афипский СНТ Участок N 3 снт Дачная Ул 2
593866;Северский р-н Афипский СНТ Экспресс снт 18
593510;Северский р-н Афипский Строитель-1 СНТ снт 49
4257;Северский р-н Афипский Строительная *11/А
708080;Северский р-н Афипский Суворова 71/А
100350;Северский р-н Афипский Фрунзе 96
100689;Северский р-н Афипский Школьная 75
712521;Северский р-н Афипский Школьная 97
562716;Северский р-н Бончковский х Платан снт Вишневая 97
562767;Северский р-н Григорьевская 50 лет ВЛКСМ 9/2
707807;Северский р-н Григорьевская Здравое тер. 1 657
159142;Северский р-н Григорьевская Здравое тер. 10
312462;Северский р-н Григорьевская Здравое тер. 3 044
598416;Северский р-н Григорьевская Здравое тер. Родная 1
101862;Северский р-н Григорьевская Крупской 6
711391;Северский р-н Григорьевская Лермонтова 26/А
712545;Северский р-н Григорьевская Лесная 14
713849;Северский р-н Григорьевская Морская 1/6
712374;Северский р-н Григорьевская Песчаная 29
101971;Северский р-н Григорьевская Пушкина 10
554869;Северский р-н Григорьевская Садовая 11/А
15853;Северский р-н Григорьевская СНТ Дружелюбное Возрождение 1
594121;Северский р-н Григорьевская СНТ Живой Дом СНТ 3 005
300872;Северский р-н Григорьевская СНТ Здравое 114
14049;Северский р-н Григорьевская СНТ Здравое 16
545438;Северский р-н Григорьевская СНТ Здравое 2
704859;Северский р-н Григорьевская СНТ Здравое 3
15000;Северский р-н Григорьевская СНТ Здравое 30
14620;Северский р-н Григорьевская СНТ Здравое 5
16908;Северский р-н Григорьевская СНТ Здравое 51
17087;Северский р-н Григорьевская СНТ Здравое 53
14660;Северский р-н Григорьевская СНТ Здравое 78
15606;Северский р-н Григорьевская СНТ Здравое 79
593019;Северский р-н Григорьевская СНТ Здравое Благодатная .ул 2
594912;Северский р-н Григорьевская СНТ Здравое Благодатная .ул 3
593860;Северский р-н Григорьевская СНТ Здравое Добрососедская 1
594316;Северский р-н Григорьевская СНТ Здравое Добрососедская 2
555335;Северский р-н Григорьевская СНТ Здравое Добрососедская 5
587640;Северский р-н Григорьевская СНТ Здравое Счастливая 1
13495;Северский р-н Григорьевская СНТ Здравое Участок 1
711332;Северский р-н Григорьевская СНТ Здравое Участок 1 384
563667;Северский р-н Григорьевская СНТ Здравое Участок 100
13625;Северский р-н Григорьевская СНТ Здравое Участок 107
13626;Северский р-н Григорьевская СНТ Здравое Участок 110
13628;Северский р-н Григорьевская СНТ Здравое Участок 115
15375;Северский р-н Григорьевская СНТ Здравое Участок 119
550898;Северский р-н Григорьевская СНТ Здравое Участок 12
13631;Северский р-н Григорьевская СНТ Здравое Участок 2
13630;Северский р-н Григорьевская СНТ Здравое Участок 24
13632;Северский р-н Григорьевская СНТ Здравое Участок 26
13629;Северский р-н Григорьевская СНТ Здравое Участок 29
593049;Северский р-н Григорьевская СНТ Здравое Участок 3
13736;Северский р-н Григорьевская СНТ Здравое Участок 40
13624;Северский р-н Григорьевская СНТ Здравое Участок 49
580419;Северский р-н Григорьевская СНТ Здравое Участок 5
15316;Северский р-н Григорьевская СНТ Здравое Участок 62
18066;Северский р-н Григорьевская СНТ Здравое Участок 63
37863;Северский р-н Григорьевская СНТ Здравое Участок 78
545599;Северский р-н Григорьевская СНТ Здравое Ясная 3
14934;Северский р-н Григорьевская СНТ Сказочный край 7 014
13593;Северский р-н Григорьевская СНТ Сказочный край Мира 4
13599;Северский р-н Григорьевская СНТ Сказочный край Родниковая 1
13598;Северский р-н Григорьевская СНТ Сказочный край Солнечная 1
13949;Северский р-н Григорьевская СНТ Сказочный край Солнечная 5
13594;Северский р-н Григорьевская СНТ Сказочный край Солнечная 7
593979;Северский р-н Григорьевская СНТ Сказочный край Участок 1 510
17172;Северский р-н Григорьевская СНТ Сказочный край Участок 8
14916;Северский р-н Григорьевская Средний пер 5/А
595763;Северский р-н Женева кп Ле Пассаж 19
15276;Северский р-н Ильский 1 км западнее Ильского 1
716869;Северский р-н Ильский 44,8464612, 38,5314107 1
102215;Северский р-н Ильский 8 Марта 68
128651;Северский р-н Ильский Ведруссия Илюбинка 0
18622;Северский р-н Ильский Ведруссия Луговая 22
16907;Северский р-н Ильский Ведруссия Луговая 35
545531;Северский р-н Ильский Ведруссия Поляна Северная 18
25;Северский р-н Ильский Ведруссия Родниковая 6
18262;Северский р-н Ильский Ведруссия Участок 1 914
18149;Северский р-н Ильский Ведруссия Участок 31
434594;Северский р-н Ильский Волгоградская 1/Б
443550;Северский р-н Ильский Волгоградская 24
717071;Северский р-н Ильский Грушевая 10/А
443666;Северский р-н Ильский Дзержинского 1
139984;Северский р-н Ильский Ежевичная 13
317995;Северский р-н Ильский Железнодорожная 87/А
281025;Северский р-н Ильский Западный объезд Металлобаза 1
24726;Северский р-н Ильский Западный объезд стр.3
434384;Северский р-н Ильский Калинина 58-/А
102574;Северский р-н Ильский Кольцевая 20
712518;Северский р-н Ильский Красивая 1
716544;Северский р-н Ильский Красивая 3/А
102885;Северский р-н Ильский Красноармейская 24
15314;Северский р-н Ильский Краснодар-Новороссийск ш 55
707289;Северский р-н Ильский Крестьянская 3/А
716403;Северский р-н Ильский Крестьянская 4/А
433056;Северский р-н Ильский Курганная 17/Б
716923;Северский р-н Ильский Курганная 22
13443;Северский р-н Ильский Ладыгина 44/Ж
103225;Северский р-н Ильский Ленина 174
716930;Северский р-н Ильский Ленина 177
103327;Северский р-н Ильский Лермонтова 123/2
434153;Северский р-н Ильский Лермонтова 20/Б
102292;Северский р-н Ильский Максима Горького 28
434454;Северский р-н Ильский Максима Горького 50-/А
103530;Северский р-н Ильский Механизаторов 23
595835;Северский р-н Ильский Мира 109/1
103730;Северский р-н Ильский Мира 157
18102;Северский р-н Ильский Мира 162/А
103622;Северский р-н Ильский Мира 192
103625;Северский р-н Ильский Мира 197/1
594043;Северский р-н Ильский Мира 218/1
13657;Северский р-н Ильский Мира 263
103763;Северский р-н Ильский Мира 49
103775;Северский р-н Ильский Мира 82
433961;Северский р-н Ильский Мира 83/А
588074;Северский р-н Ильский Морская 2
716443;Северский р-н Ильский Некрасова 42/А
104017;Северский р-н Ильский Некрасова 69
37866;Северский р-н Ильский нет улицы 0/МТФ-2
300942;Северский р-н Ильский нет улицы участок 55 1
17208;Северский р-н Ильский Нефтяников 17/А
433873;Северский р-н Ильский Новая 44/А
159845;Северский р-н Ильский Новая 53/Б
707924;Северский р-н Ильский Овражная 37/а
712426;Северский р-н Ильский Октябрьская 15/А/1
433018;Северский р-н Ильский Олимпийский пер 3/А
595477;Северский р-н Ильский Партизанская 74/Ж
545606;Северский р-н Ильский Партизанская 8/А
280677;Северский р-н Ильский Первомайская 95-/Б
104416;Северский р-н Ильский Пионерская 58
595126;Северский р-н Ильский Промышленная 18
696043;Северский р-н Ильский Промышленная 22
716453;Северский р-н Ильский Радужный пер 2
717046;Северский р-н Ильский Садовая 12/А
13016;Северский р-н Ильский Садовая 5
16359;Северский р-н Ильский Свердлова 125
588018;Северский р-н Ильский Свердлова 188/2
1337;Северский р-н Ильский Свердлова 202/А
433486;Северский р-н Ильский Свердлова 44-/А
105101;Северский р-н Ильский Свердлова 75
433511;Северский р-н Ильский Свердлова 95-/А
433539;Северский р-н Ильский Северная 37/А
595063;Северский р-н Ильский СНП Ведруссия 2 326
12502;Северский р-н Ильский СНП Ведруссия 52 км
4129;Северский р-н Ильский СНП Ведруссия 55 км
12642;Северский р-н Ильский СНП Ведруссия 55/км Ферма 2
24277;Северский р-н Ильский СНП Ведруссия Грушевая 20
12482;Северский р-н Ильский СНП Ведруссия Илюбинка 2
2923;Северский р-н Ильский СНП Ведруссия Лучезарная 3
16796;Северский р-н Ильский СНП Ведруссия Поляна Ежевичная 9
594923;Северский р-н Ильский СНП Ведруссия Поляна Родниковая 20
12877;Северский р-н Ильский СНП Ведруссия Поляна Родниковая 29
593461;Северский р-н Ильский СНП Ведруссия Поляна Родниковая 30
13499;Северский р-н Ильский СНП Ведруссия Поляна Северная 11
27242;Северский р-н Ильский СНП Ведруссия Поляна Северная 30
26572;Северский р-н Ильский СНП Ведруссия Поляна Тихая 1
712182;Северский р-н Ильский СНП Ведруссия участок 2 484
714229;Северский р-н Ильский СНП Ведруссия участок 2 710
587960;Северский р-н Ильский СНТ Весна снт 43
702963;Северский р-н Ильский СНТ Мелиоратор тер. 1
704830;Северский р-н Ильский СНТ Мелиоратор тер. 20
596535;Северский р-н Ильский СНТ Мелиоратор тер. 3
704874;Северский р-н Ильский СНТ Мелиоратор тер. 42
580380;Северский р-н Ильский СНТ Предгорье снт Абрикосовая 4
593992;Северский р-н Ильский СНТ Предгорье снт Виноградная 135
12740;Северский р-н Ильский СНТ Предгорье снт Ореховая 224
311780;Северский р-н Ильский СНТ Россельмаш 3 Терновая 11
133862;Северский р-н Ильский Советская 150/А
105453;Северский р-н Ильский Советская 175/2
105533;Северский р-н Ильский Советская 6
13041;Северский р-н Ильский Степана Разина 15/А
717050;Северский р-н Ильский Степана Разина 2/Е
716358;Северский р-н Ильский Счастливая 14
318090;Северский р-н Ильский Таманский пер 13
105595;Северский р-н Ильский Толстого 72
548543;Северский р-н Ильский Украинская 114/В
159898;Северский р-н Ильский Украинская 45
17213;Северский р-н Ильский Украинская 57/А
563770;Северский р-н Ильский Утяжелитель 1
15565;Северский р-н Ильский Участок 56
105645;Северский р-н Ильский Центральная 15/1
105651;Северский р-н Ильский Центральная 39
444597;Северский р-н Ильский Чернышевского 32
714117;Северский р-н Ильский Широкая 218/1
580386;Северский р-н Ильский Шолохова 1
137603;Северский р-н Ильский Юбилейная 13
33697;Северский р-н Калужская Горького 1/Б
31736;Северский р-н Калужская Горького 10
31694;Северский р-н Калужская Горького 6
32212;Северский р-н Калужская Октябрьская 13
32462;Северский р-н Калужская Советская 16
32578;Северский р-н Калужская Широкая 107
714285;Северский р-н Карский х 16-й уч-к 1/А
714283;Северский р-н Карский х 16-й уч-к 10
714058;Северский р-н Карский х 16-й уч-к 12
714280;Северский р-н Карский х 16-й уч-к 13
587872;Северский р-н Карский х 16-й уч-к 14
714282;Северский р-н Карский х 16-й уч-к 16
139819;Северский р-н Карский х 16-й уч-к 2/Б
714281;Северский р-н Карский х 16-й уч-к 3
137642;Северский р-н Карский х 16-й уч-к 31
714286;Северский р-н Карский х 16-й уч-к 4
696877;Северский р-н Карский х 16-й уч-к 6
18255;Северский р-н Карский х 16-й уч-к 9
106733;Северский р-н Карский х Восточная 18
106745;Северский р-н Карский х Восточная 3
13157;Северский р-н Карский х ЛПДС 6
14831;Северский р-н Коваленко х 5
42132;Северский р-н Коваленко х 9
17646;Северский р-н Красный х Герцена 11
437281;Северский р-н Красный х Крупской 36
707853;Северский р-н Красный х Крупской 39/А
435009;Северский р-н Львовское Лермонтова 27/А
594030;Северский р-н Львовское Набережная 45
107428;Северский р-н Львовское Набережная 5
281361;Северский р-н Львовское Новая 38
714432;Северский р-н Львовское Новая 61/А
434996;Северский р-н Львовское Пролетарская 27/А
15232;Северский р-н Львовское Теплицы в поле 1
706237;Северский р-н Львовское Чапаева 51
42453;Северский р-н Михайловское Кооперативная 21/2
42509;Северский р-н Михайловское Ленина 42
704887;Северский р-н Михайловское Садовая 25
108567;Северский р-н Михайловское Садовая 5
110456;Северский р-н Новодмитриевская Атаманская 24/2
109169;Северский р-н Новодмитриевская Куйбышева 34
109429;Северский р-н Новодмитриевская Набережная 101
109468;Северский р-н Новодмитриевская Набережная 35
14091;Северский р-н Новодмитриевская Первомайская 32/А
135084;Северский р-н Новодмитриевская Первомайская 61/А
133263;Северский р-н Новодмитриевская Шверника 8/2
593946;Северский р-н Новодмитриевская Шебш тер СНТ Лесная 160
110794;Северский р-н Новоивановский х Горького 6
110871;Северский р-н Новоивановский х Косовича 20
596629;Северский р-н Новоивановский х Широкова 21/А
111136;Северский р-н Октябрьский Фурманова 66
740;Северский р-н Октябрьский Чапаева 8
12463;Северский р-н Свободный х Алычевая 4
26360;Северский р-н Свободный х Алычевая 5
696070;Северский р-н Свободный х Предгорная 6
18620;Северский р-н Северская 40 лет Победы 39
435873;Северский р-н Северская 50 лет Октября 107/В
312499;Северский р-н Северская 50 лет Октября 152/А
435871;Северский р-н Северская 50 лет Октября 161/А
697408;Северский р-н Северская 50 лет Октября 171/21
716856;Северский р-н Северская 50 лет Октября 171/41
697410;Северский р-н Северская 50 лет Октября 171/7/А
587669;Северский р-н Северская 50 лет Октября 171/Б
437864;Северский р-н Северская Веселая 173
563724;Северский р-н Северская Веселая 28/1
592450;Северский р-н Северская Веселая 28/6
438011;Северский р-н Северская Вокзальная 16
442922;Северский р-н Северская Гагарина пер 14
436496;Северский р-н Северская Горный пер 20/В/1
281345;Северский р-н Северская Горького пер 23
443051;Северский р-н Северская Д.Бедного 19
553799;Северский р-н Северская Екатерининская 16/1
593018;Северский р-н Северская ж/д вокзал 20
280867;Северский р-н Северская Заводская 21/2
702971;Северский р-н Северская Западная 38/1
438630;Северский р-н Северская Западная 44
436374;Северский р-н Северская Запорожская 62/Б
696092;Северский р-н Северская Казачья 145/14/А
598418;Северский р-н Северская Казачья 145/24/В
714030;Северский р-н Северская Казачья 145/28/В
13170;Северский р-н Северская Калинина 146
436437;Северский р-н Северская Калинина 4/А
15538;Северский р-н Северская кафе 1км в сторону Северской 1
281439;Северский р-н Северская Комендантская 26/1
127826;Северский р-н Северская Комсомольская 55
280876;Северский р-н Северская Комсомольская 65
133852;Северский р-н Северская Комсомольская 69/Б
280877;Северский р-н Северская Короткий пер 18
127416;Северский р-н Северская Короткий пер 51/1
579970;Северский р-н Северская Космонавтов 17/3
128769;Северский р-н Северская Космонавтов 48
707790;Северский р-н Северская Красноармейская 10/А
17876;Северский р-н Северская Красноармейская 61/А
18143;Северский р-н Северская Красноармейский пер 141
140011;Северский р-н Северская Краснодарская 3/А
21655;Северский р-н Северская Ленина 258
436200;Северский р-н Северская Ленинградская 68/А
717037;Северский р-н Северская Лермонтова 58/к 
435550;Северский р-н Северская Львовский пер 2/Б
436525;Северский р-н Северская М.Горького 89/А
713868;Северский р-н Северская Матросова 70/Б
712562;Северский р-н Северская Медик-1 снт 1 000
112018;Северский р-н Северская Медик-1 снт 157
713895;Северский р-н Северская Медик-1 снт Длинная 102
112220;Северский р-н Северская Медик-2 снт 177
144619;Северский р-н Северская между ст.Северская и пгт.Ильский 1
111321;Северский р-н Северская Мира 5/2
442673;Северский р-н Северская Мичурина 9
440344;Северский р-н Северская Молодежная 44
435560;Северский р-н Северская Набережная 19/А
127433;Северский р-н Северская Народная 71
440493;Северский р-н Северская Народная 81
436050;Северский р-н Северская Новороссийская 9/А
436035;Северский р-н Северская Первомайская 8/А
159590;Северский р-н Северская Петровского 56/А/Б
594988;Северский р-н Северская Петровского 56/Б/А
707867;Северский р-н Северская Победы 44/1
111347;Северский р-н Северская Пугачева 113/3
587665;Северский р-н Северская Российская 23/А
442732;Северский р-н Северская Светлая 8
708117;Северский р-н Северская Советская 52/А
111593;Северский р-н Северская Содружество снт 114
111798;Северский р-н Северская Содружество снт 3
111910;Северский р-н Северская Содружество снт 59
717053;Северский р-н Северская Содружество снт 651
111924;Северский р-н Северская Содружество снт 71
111931;Северский р-н Северская Содружество снт 78
111933;Северский р-н Северская Содружество снт 8
111935;Северский р-н Северская Содружество снт 81
111946;Северский р-н Северская Содружество снт 91
111953;Северский р-н Северская Содружество снт 98
713938;Северский р-н Северская Содружество снт Лесной тупик 32
713902;Северский р-н Северская Содружество снт Южная 88
133861;Северский р-н Северская Спортивная 13/Б
435804;Северский р-н Северская Толстого 40/А
111499;Северский р-н Северская Толстого 68
442022;Северский р-н Северская Украинская 37/2
127581;Северский р-н Северская Черноморский пер 11/А
280910;Северский р-н Северская Чкалова 13
442386;Северский р-н Северская Шевченко 71/1
712478;Северский р-н Северская Шевченко 73/А
716929;Северский р-н Северская Шевченко 73/Б
133763;Северский р-н Северская Энгельса 57
712517;Северский р-н Северская Энгельса 60/Б
114766;Северский р-н Смоленская Автомобилист мкр 9
436956;Северский р-н Смоленская Восточная 2/А
545519;Северский р-н Смоленская Гражданская 51
716903;Северский р-н Смоленская Груша тер СНТ 12
593041;Северский р-н Смоленская Груша тер СНТ 32/2
159092;Северский р-н Смоленская Груша тер СНТ 37/2
281421;Северский р-н Смоленская Груша тер СНТ 65
596553;Северский р-н Смоленская Груша тер СНТ Новая 140
554757;Северский р-н Смоленская Есенина 65
133302;Северский р-н Смоленская Есенина пер 54
112933;Северский р-н Смоленская Заливная 17/2
704791;Северский р-н Смоленская Заливной пер 6
17281;Северский р-н Смоленская Карасунская 1/А
114537;Северский р-н Смоленская М.Горького 32/1
27412;Северский р-н Смоленская Магистральная 1
716884;Северский р-н Смоленская Мира 1/Ц
12769;Северский р-н Смоленская Мира 96/А
3811;Северский р-н Смоленская Молодежная 42
587666;Северский р-н Смоленская Октябрьская 208/Б
592762;Северский р-н Смоленская Орджоникидзе 7/4
113620;Северский р-н Смоленская Первомайская 17
3424;Северский р-н Смоленская Садовая 14
3430;Северский р-н Смоленская Садовая 24
717045;Северский р-н Смоленская Садовая 4/а
159030;Северский р-н Смоленская Садовая 52/А
159035;Северский р-н Смоленская Садовая 63
113772;Северский р-н Смоленская Садовая 9
713886;Северский р-н Смоленская Садовод-2 тер СНТ Грушовая 70/А
598351;Северский р-н Смоленская Садовод-2 тер СНТ Грушовая 91
707172;Северский р-н Смоленская Садовод-2 тер СНТ Грушовая 92
712397;Северский р-н Смоленская Садовод-2 тер СНТ Ореховая 62
714386;Северский р-н Смоленская Садовод-2 тер СНТ Цветочная 31
317885;Северский р-н Смоленская Светлый пер 2/А
717031;Северский р-н Смоленская Северская 75/В
133767;Северский р-н Смоленская СТ Весна 55
595851;Северский р-н Смоленская Чапаева 27/А
550922;Северский р-н Смоленская Чапаева 5
596933;Северский р-н Ставропольская 42
598491;Северский р-н Ставропольская 50 лет ВЛКСМ 1/Е
580688;Северский р-н Ставропольская 50 лет ВЛКСМ 84
580580;Северский р-н Ставропольская 50 лет Октября 1/А
580591;Северский р-н Ставропольская 50 лет Октября 13
580567;Северский р-н Ставропольская 50 лет Октября 34
580851;Северский р-н Ставропольская Лесная 30
595721;Северский р-н Ставропольская Мира 41
595879;Северский р-н Ставропольская Мичурина 14
597020;Северский р-н Ставропольская Пушкина 1/2
596644;Северский р-н Ставропольская Славянская 8
596931;Северский р-н Ставропольская СНТ Кубань улица 71
596555;Северский р-н Ставропольская Солнечная 12
596522;Северский р-н Убинская Виноградная 2
13812;Северский р-н Черноморский Белинского 37/А
12942;Северский р-н Черноморский Ветлечебницы 30
14008;Северский р-н Черноморский Гоголя 12
18084;Северский р-н Черноморский Дачная 8
18185;Северский р-н Черноморский им.героя Советского Союза В.К.Рыжова 38
